"Drug1","Drug2","n.syn","Drug1.target","Drug2.target","syn.mean1","syn.sd1","syn.mean2","syn.sd2","n.syn.score"
"sorafenib","Veliparib/ABT888",0,"Multi (Braf, VEGFR, RET, Flt3, ckit, Craf)","PARP",1.82242990654206,2.94865842251728,1.02803738317757,2.10326764607887,-0.618053923311417
"sorafenib","XAV939",0,"Multi (Braf, VEGFR, RET, Flt3, ckit, Craf)","tankyrase 1/2",1.82242990654206,2.94865842251728,0.878504672897196,1.38530209479589,-0.634161080241949
"sorafenib","XL147",0,"Multi (Braf, VEGFR, RET, Flt3, ckit, Craf)","PI3K",1.82242990654206,2.94865842251728,1.21495327102804,2.49916226485951,-0.618053923311417
"sorafenib","YM155",0,"Multi (Braf, VEGFR, RET, Flt3, ckit, Craf)","survivin/BIRC5",1.82242990654206,2.94865842251728,3.57009345794393,3.67580603285636,-0.971240981170519
"sorafenib","cediranib/AZD2171",0,"Multi (Braf, VEGFR, RET, Flt3, ckit, Craf)","VEGFR (pan)",1.82242990654206,2.94865842251728,1.06542056074766,2.06621990116024,-0.618053923311417
"sorafenib","dasatanib",0,"Multi (Braf, VEGFR, RET, Flt3, ckit, Craf)","Multi (BCR-Abl, EAR, PDGFR, c-kit)",1.82242990654206,2.94865842251728,1.64485981308411,1.99173924398032,-0.825840941807725
"sorafenib","decitabine",0,"Multi (Braf, VEGFR, RET, Flt3, ckit, Craf)","methyl transferase inhibitor",1.82242990654206,2.94865842251728,1.10280373831776,1.86797529093215,-0.618053923311417
"sorafenib","erlotinib",0,"Multi (Braf, VEGFR, RET, Flt3, ckit, Craf)","EGFR",1.82242990654206,2.94865842251728,1.1588785046729,2.73740523299491,-0.618053923311417
"sorafenib","gemcitabine",0,"Multi (Braf, VEGFR, RET, Flt3, ckit, Craf)","Antimetabolite (pyrimidine)",1.82242990654206,2.94865842251728,1.39252336448598,2.55784774409974,-0.618053923311417
"sorafenib","lenalidomide",0,"Multi (Braf, VEGFR, RET, Flt3, ckit, Craf)","TNFa",1.82242990654206,2.94865842251728,0.878504672897196,1.66376635908395,-0.618053923311417
"sorafenib","palbociclib/PD332991",0,"Multi (Braf, VEGFR, RET, Flt3, ckit, Craf)","CDK4/6",1.82242990654206,2.94865842251728,1,1.51096620343558,-0.661828171752774
"sorafenib","tipifarnib",0,"Multi (Braf, VEGFR, RET, Flt3, ckit, Craf)","FTI",1.82242990654206,2.94865842251728,1.07476635514019,1.99386291697487,-0.618053923311417
"sorafenib","vasastrol",0,"Multi (Braf, VEGFR, RET, Flt3, ckit, Craf)","KSP (Eg5, kinesin-5)",1.82242990654206,2.94865842251728,1.13084112149533,1.9526668370222,-0.618053923311417
"stibogluconate","A769662",0,"SHP1/2/PTP1B","AMPK agonist",1.32710280373832,1.80552454581989,1.04672897196262,2.3567773710714,-0.735023407358709
"stibogluconate","BID1870",0,"SHP1/2/PTP1B","RSK (RSK1/2/3/5/, PLK1, ARKB)",1.32710280373832,1.80552454581989,1.4392523364486,3.22191074824985,-0.735023407358709
"stibogluconate","CP690550",0,"SHP1/2/PTP1B","JAK3",1.32710280373832,1.80552454581989,1.09345794392523,2.08105883010228,-0.735023407358709
"stibogluconate","Darinaparsin",0,"SHP1/2/PTP1B","arsenic",1.32710280373832,1.80552454581989,1.22429906542056,3.21936478914166,-0.735023407358709
"stibogluconate","Dorsomorphin",0,"SHP1/2/PTP1B","AMPK/BMP antagonist",1.32710280373832,1.80552454581989,1.49532710280374,3.37128224801305,-0.735023407358709
"stibogluconate","EX527",0,"SHP1/2/PTP1B","SIRT1",1.32710280373832,1.80552454581989,0.869158878504673,1.74336538647121,-0.735023407358709
"stibogluconate","GSK650394",0,"SHP1/2/PTP1B","SGK",1.32710280373832,1.80552454581989,0.897196261682243,1.59559877823906,-0.735023407358709
"stibogluconate","GW441756",0,"SHP1/2/PTP1B","TrkA",1.32710280373832,1.80552454581989,1.00934579439252,2.34518908238299,-0.735023407358709
"stibogluconate","HIF-1i",0,"SHP1/2/PTP1B","HIFa",1.32710280373832,1.80552454581989,1.75700934579439,3.0463127154462,-0.735023407358709
"stibogluconate","IPA3",0,"SHP1/2/PTP1B","PAK",1.32710280373832,1.80552454581989,0.981308411214953,1.79612427823164,-0.735023407358709
"stibogluconate","Indole-3-carbinol",0,"SHP1/2/PTP1B","Aryl Hydrocarbon Receptor (AhR) Agonists/Indoleamine 2,3-dioxygenase Inhibitors",1.32710280373832,1.80552454581989,0.97196261682243,2.62950581455489,-0.735023407358709
"stibogluconate","JNK5a",0,"SHP1/2/PTP1B","JNK",1.32710280373832,1.80552454581989,0.990654205607477,2.66173204746566,-0.735023407358709
"stibogluconate","JZL184",0,"SHP1/2/PTP1B","MAGL",1.32710280373832,1.80552454581989,1.64485981308411,3.72460542787686,-0.735023407358709
"stibogluconate","KU55933",0,"SHP1/2/PTP1B","ATM",1.32710280373832,1.80552454581989,1.4392523364486,3.2684240334052,-0.735023407358709
"stibogluconate","LFM-A13",0,"SHP1/2/PTP1B","BTK, Plk",1.32710280373832,1.80552454581989,0.925233644859813,1.66371336529951,-0.735023407358709
"stibogluconate","PD173074",0,"SHP1/2/PTP1B","FGFR1/3",1.32710280373832,1.80552454581989,0.925233644859813,2.1835618062872,-0.735023407358709
"stibogluconate","PF04217903",0,"SHP1/2/PTP1B","MET",1.32710280373832,1.80552454581989,0.990654205607477,2.40084626236763,-0.735023407358709
"stibogluconate","PIM-1 4a",0,"SHP1/2/PTP1B","PIM",1.32710280373832,1.80552454581989,1.58878504672897,4.36528602669615,-0.735023407358709
"stibogluconate","SNS-032",0,"SHP1/2/PTP1B","CDK2/7/9",1.32710280373832,1.80552454581989,1.5607476635514,3.2013486842251,-0.735023407358709
"stibogluconate","Tie2i",0,"SHP1/2/PTP1B","TIE_2",1.32710280373832,1.80552454581989,1.42990654205607,2.50701713134226,-0.735023407358709
"stibogluconate","Veliparib/ABT888",0,"SHP1/2/PTP1B","PARP",1.32710280373832,1.80552454581989,1.02803738317757,2.10326764607887,-0.735023407358709
"stibogluconate","ZM336372",0,"SHP1/2/PTP1B","Raf (c-Raf)",1.32710280373832,1.80552454581989,1.46728971962617,2.85603550599377,-0.735023407358709
"stibogluconate","cediranib/AZD2171",0,"SHP1/2/PTP1B","VEGFR (pan)",1.32710280373832,1.80552454581989,1.06542056074766,2.06621990116024,-0.735023407358709
"stibogluconate","decitabine",0,"SHP1/2/PTP1B","methyl transferase inhibitor",1.32710280373832,1.80552454581989,1.10280373831776,1.86797529093215,-0.735023407358709
"stibogluconate","everolimus",0,"SHP1/2/PTP1B","mTor",1.32710280373832,1.80552454581989,1.49532710280374,2.4238353817931,-0.735023407358709
"stibogluconate","tipifarnib",0,"SHP1/2/PTP1B","FTI",1.32710280373832,1.80552454581989,1.07476635514019,1.99386291697487,-0.735023407358709
"stibogluconate","vasastrol",0,"SHP1/2/PTP1B","KSP (Eg5, kinesin-5)",1.32710280373832,1.80552454581989,1.13084112149533,1.9526668370222,-0.735023407358709
"sunitinib","A769662",0,"Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)","AMPK agonist",1.49532710280374,2.57848072781095,1.04672897196262,2.3567773710714,-0.579925646399237
"sunitinib","AS252424",0,"Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)","PI3K (gamma)",1.49532710280374,2.57848072781095,1.20560747663551,2.44462567168484,-0.579925646399237
"sunitinib","BMS536924",0,"Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)","Multi (IGFR1R, InR, FAK)",1.49532710280374,2.57848072781095,1.44859813084112,2.6960265831363,-0.579925646399237
"sunitinib","Bexarotene",0,"Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)","RXR",1.49532710280374,2.57848072781095,1.80373831775701,2.65443470987508,-0.679518810934286
"sunitinib","CP690550",0,"Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)","JAK3",1.49532710280374,2.57848072781095,1.09345794392523,2.08105883010228,-0.579925646399237
"sunitinib","CX4945",0,"Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)","CK2a",1.49532710280374,2.57848072781095,1.41121495327103,1.75882288588852,-0.802363310480867
"sunitinib","Darinaparsin",0,"Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)","arsenic",1.49532710280374,2.57848072781095,1.22429906542056,3.21936478914166,-0.579925646399237
"sunitinib","ENMD2076",0,"Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)","Aurora A, FLT3, c-KIT, FGFR1/3",1.49532710280374,2.57848072781095,0.766355140186916,1.32877755746171,-0.579925646399237
"sunitinib","EX527",0,"Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)","SIRT1",1.49532710280374,2.57848072781095,0.869158878504673,1.74336538647121,-0.579925646399237
"sunitinib","Embelin",0,"Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)","XIAP",1.49532710280374,2.57848072781095,1.8785046728972,2.83412586894367,-0.66281624732403
"sunitinib","GSK0660",0,"Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)","PPARd, ant",1.49532710280374,2.57848072781095,1.11214953271028,2.43142594548393,-0.579925646399237
"sunitinib","GW0742",0,"Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)","PPARd, agonist",1.49532710280374,2.57848072781095,1.19626168224299,2.34093696906613,-0.579925646399237
"sunitinib","GW441756",0,"Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)","TrkA",1.49532710280374,2.57848072781095,1.00934579439252,2.34518908238299,-0.579925646399237
"sunitinib","GW9662",0,"Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)","PPARg",1.49532710280374,2.57848072781095,1.25233644859813,2.29886542132355,-0.579925646399237
"sunitinib","IPA3",0,"Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)","PAK",1.49532710280374,2.57848072781095,0.981308411214953,1.79612427823164,-0.579925646399237
"sunitinib","JZL184",0,"Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)","MAGL",1.49532710280374,2.57848072781095,1.64485981308411,3.72460542787686,-0.579925646399237
"sunitinib","LFM-A13",0,"Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)","BTK, Plk",1.49532710280374,2.57848072781095,0.925233644859813,1.66371336529951,-0.579925646399237
"sunitinib","LSN415169",0,"Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)","gamma secretase",1.49532710280374,2.57848072781095,1,2.00471143173483,-0.579925646399237
"sunitinib","MK1775",0,"Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)","Wee-1",1.49532710280374,2.57848072781095,1.5607476635514,2.81564889164268,-0.579925646399237
"sunitinib","NVP-BEZ235",0,"Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)","PI3K/TORC1/TORC2 dual specificity",1.49532710280374,2.57848072781095,1.02803738317757,2.27147173604382,-0.579925646399237
"sunitinib","PF04217903",0,"Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)","MET",1.49532710280374,2.57848072781095,0.990654205607477,2.40084626236763,-0.579925646399237
"sunitinib","PF562271",0,"Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)","FAK1/2",1.49532710280374,2.57848072781095,1.18691588785047,1.63182292510436,-0.727355811461322
"sunitinib","SNS314",0,"Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)","Aurora (pan)",1.49532710280374,2.57848072781095,1.29906542056075,1.80259222814335,-0.720665162247356
"sunitinib","SU6656",0,"Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)","Lyn/Src/Fyn/Yes",1.49532710280374,2.57848072781095,1.36448598130841,2.24193533041099,-0.608619687998885
"sunitinib","TCS401",0,"Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)","PTP-1B",1.49532710280374,2.57848072781095,0.766355140186916,1.60529453743881,-0.579925646399237
"sunitinib","Tamatinib/R406",0,"Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)","Syk",1.49532710280374,2.57848072781095,2.18691588785047,3.02234084313859,-0.723583474317687
"sunitinib","Tie2i",0,"Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)","TIE_2",1.49532710280374,2.57848072781095,1.42990654205607,2.50701713134226,-0.579925646399237
"sunitinib","XL147",0,"Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)","PI3K",1.49532710280374,2.57848072781095,1.21495327102804,2.49916226485951,-0.579925646399237
"sunitinib","YM155",0,"Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)","survivin/BIRC5",1.49532710280374,2.57848072781095,3.57009345794393,3.67580603285636,-0.971240981170519
"sunitinib","cisplatin",0,"Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)","alkylating agent (platinum)",1.49532710280374,2.57848072781095,2,4.85254261303502,-0.579925646399237
"sunitinib","dasatanib",0,"Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)","Multi (BCR-Abl, EAR, PDGFR, c-kit)",1.49532710280374,2.57848072781095,1.64485981308411,1.99173924398032,-0.825840941807725
"sunitinib","decitabine",0,"Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)","methyl transferase inhibitor",1.49532710280374,2.57848072781095,1.10280373831776,1.86797529093215,-0.590373836137542
"sunitinib","erlotinib",0,"Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)","EGFR",1.49532710280374,2.57848072781095,1.1588785046729,2.73740523299491,-0.579925646399237
"sunitinib","gemcitabine",0,"Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)","Antimetabolite (pyrimidine)",1.49532710280374,2.57848072781095,1.39252336448598,2.55784774409974,-0.579925646399237
"sunitinib","lenalidomide",0,"Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)","TNFa",1.49532710280374,2.57848072781095,0.878504672897196,1.66376635908395,-0.579925646399237
"sunitinib","nilutamide",0,"Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)","androgen receptor",1.49532710280374,2.57848072781095,1.03738317757009,2.10983873856113,-0.579925646399237
"sunitinib","temozolomide",0,"Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)","alkylating agent (tetrazine)",1.49532710280374,2.57848072781095,1.05607476635514,2.33848756033231,-0.579925646399237
"sunitinib","tipifarnib",0,"Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)","FTI",1.49532710280374,2.57848072781095,1.07476635514019,1.99386291697487,-0.579925646399237
"sunitinib","vasastrol",0,"Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)","KSP (Eg5, kinesin-5)",1.49532710280374,2.57848072781095,1.13084112149533,1.9526668370222,-0.579925646399237
"sunitinib","vorinostat/SAHA",0,"Multi (CSF-1R, Flt3, Kit, PDGFR, RET, VEGFR)","HDAC",1.49532710280374,2.57848072781095,0.88785046728972,1.72838185204706,-0.579925646399237
"temozolomide","A769662",0,"alkylating agent (tetrazine)","AMPK agonist",1.05607476635514,2.33848756033231,1.04672897196262,2.3567773710714,-0.451605894454734
"temozolomide","BMS536924",0,"alkylating agent (tetrazine)","Multi (IGFR1R, InR, FAK)",1.05607476635514,2.33848756033231,1.44859813084112,2.6960265831363,-0.537308548774011
"temozolomide","C75",0,"alkylating agent (tetrazine)","Fatty Acid Synthase",1.05607476635514,2.33848756033231,1.42990654205607,3.07488962689692,-0.465026949113321
"temozolomide","CP690550",0,"alkylating agent (tetrazine)","JAK3",1.05607476635514,2.33848756033231,1.09345794392523,2.08105883010228,-0.525433461134538
"temozolomide","EX527",0,"alkylating agent (tetrazine)","SIRT1",1.05607476635514,2.33848756033231,0.869158878504673,1.74336538647121,-0.498552331742665
"temozolomide","GSK0660",0,"alkylating agent (tetrazine)","PPARd, ant",1.05607476635514,2.33848756033231,1.11214953271028,2.43142594548393,-0.457406294761294
"temozolomide","GSK650394",0,"alkylating agent (tetrazine)","SGK",1.05607476635514,2.33848756033231,0.897196261682243,1.59559877823906,-0.562294402526688
"temozolomide","GW441756",0,"alkylating agent (tetrazine)","TrkA",1.05607476635514,2.33848756033231,1.00934579439252,2.34518908238299,-0.451605894454734
"temozolomide","GW9662",0,"alkylating agent (tetrazine)","PPARg",1.05607476635514,2.33848756033231,1.25233644859813,2.29886542132355,-0.544762836911572
"temozolomide","HIF-1i",0,"alkylating agent (tetrazine)","HIFa",1.05607476635514,2.33848756033231,1.75700934579439,3.0463127154462,-0.576765916672163
"temozolomide","IPA3",0,"alkylating agent (tetrazine)","PAK",1.05607476635514,2.33848756033231,0.981308411214953,1.79612427823164,-0.546347723878603
"temozolomide","JNK5a",0,"alkylating agent (tetrazine)","JNK",1.05607476635514,2.33848756033231,0.990654205607477,2.66173204746566,-0.451605894454734
"temozolomide","KU55933",0,"alkylating agent (tetrazine)","ATM",1.05607476635514,2.33848756033231,1.4392523364486,3.2684240334052,-0.451605894454734
"temozolomide","L779450",0,"alkylating agent (tetrazine)","Raf",1.05607476635514,2.33848756033231,1.36448598130841,2.03920315256797,-0.669127045821852
"temozolomide","OSU03012",0,"alkylating agent (tetrazine)","PDK1",1.05607476635514,2.33848756033231,3.27102803738318,3.92276878886643,-0.83385695498215
"temozolomide","PD173074",0,"alkylating agent (tetrazine)","FGFR1/3",1.05607476635514,2.33848756033231,0.925233644859813,2.1835618062872,-0.451605894454734
"temozolomide","PF04217903",0,"alkylating agent (tetrazine)","MET",1.05607476635514,2.33848756033231,0.990654205607477,2.40084626236763,-0.451605894454734
"temozolomide","PIM-1 4a",0,"alkylating agent (tetrazine)","PIM",1.05607476635514,2.33848756033231,1.58878504672897,4.36528602669615,-0.451605894454734
"temozolomide","SNS-032",0,"alkylating agent (tetrazine)","CDK2/7/9",1.05607476635514,2.33848756033231,1.5607476635514,3.2013486842251,-0.487528169375023
"temozolomide","SNS314",0,"alkylating agent (tetrazine)","Aurora (pan)",1.05607476635514,2.33848756033231,1.29906542056075,1.80259222814335,-0.720665162247356
"temozolomide","SU6656",0,"alkylating agent (tetrazine)","Lyn/Src/Fyn/Yes",1.05607476635514,2.33848756033231,1.36448598130841,2.24193533041099,-0.608619687998885
"temozolomide","T0901317",0,"alkylating agent (tetrazine)","LXR",1.05607476635514,2.33848756033231,1.29906542056075,2.50363868509238,-0.518870965006205
"temozolomide","TCS401",0,"alkylating agent (tetrazine)","PTP-1B",1.05607476635514,2.33848756033231,0.766355140186916,1.60529453743881,-0.47739223071774
"temozolomide","Tie2i",0,"alkylating agent (tetrazine)","TIE_2",1.05607476635514,2.33848756033231,1.42990654205607,2.50701713134226,-0.570361695650041
"temozolomide","U73122",0,"alkylating agent (tetrazine)","PLC",1.05607476635514,2.33848756033231,2,2.26956898908723,-0.881224589169399
"temozolomide","XAV939",0,"alkylating agent (tetrazine)","tankyrase 1/2",1.05607476635514,2.33848756033231,0.878504672897196,1.38530209479589,-0.634161080241949
"temozolomide","cediranib/AZD2171",0,"alkylating agent (tetrazine)","VEGFR (pan)",1.05607476635514,2.33848756033231,1.06542056074766,2.06621990116024,-0.515637546685811
"temozolomide","nilutamide",0,"alkylating agent (tetrazine)","androgen receptor",1.05607476635514,2.33848756033231,1.03738317757009,2.10983873856113,-0.491688373433493
"temozolomide","pioglitazone",0,"alkylating agent (tetrazine)","PPARg, agonist",1.05607476635514,2.33848756033231,1.35514018691589,2.93081332149375,-0.462376834777457
"temozolomide","tipifarnib",0,"alkylating agent (tetrazine)","FTI",1.05607476635514,2.33848756033231,1.07476635514019,1.99386291697487,-0.539037235704672
"temozolomide","vorinostat/SAHA",0,"alkylating agent (tetrazine)","HDAC",1.05607476635514,2.33848756033231,0.88785046728972,1.72838185204706,-0.51368883921002
"tipifarnib","A769662",0,"FTI","AMPK agonist",1.07476635514019,1.99386291697487,1.04672897196262,2.3567773710714,-0.539037235704672
"tipifarnib","AS252424",0,"FTI","PI3K (gamma)",1.07476635514019,1.99386291697487,1.20560747663551,2.44462567168484,-0.539037235704672
"tipifarnib","Embelin",0,"FTI","XIAP",1.07476635514019,1.99386291697487,1.8785046728972,2.83412586894367,-0.66281624732403
"tipifarnib","FH535",0,"FTI","bCatenin",1.07476635514019,1.99386291697487,1.92523364485981,2.47897169254557,-0.776625909303086
"tipifarnib","GSK0660",0,"FTI","PPARd, ant",1.07476635514019,1.99386291697487,1.11214953271028,2.43142594548393,-0.539037235704672
"tipifarnib","GSK650394",0,"FTI","SGK",1.07476635514019,1.99386291697487,0.897196261682243,1.59559877823906,-0.562294402526688
"tipifarnib","GW0742",0,"FTI","PPARd, agonist",1.07476635514019,1.99386291697487,1.19626168224299,2.34093696906613,-0.539037235704672
"tipifarnib","GW441756",0,"FTI","TrkA",1.07476635514019,1.99386291697487,1.00934579439252,2.34518908238299,-0.539037235704672
"tipifarnib","GW9662",0,"FTI","PPARg",1.07476635514019,1.99386291697487,1.25233644859813,2.29886542132355,-0.544762836911572
"tipifarnib","KU0063794",0,"FTI","mTOR kinase",1.07476635514019,1.99386291697487,1.00934579439252,2.60078118562954,-0.539037235704672
"tipifarnib","KU55933",0,"FTI","ATM",1.07476635514019,1.99386291697487,1.4392523364486,3.2684240334052,-0.539037235704672
"tipifarnib","L779450",0,"FTI","Raf",1.07476635514019,1.99386291697487,1.36448598130841,2.03920315256797,-0.669127045821852
"tipifarnib","LFM-A13",0,"FTI","BTK, Plk",1.07476635514019,1.99386291697487,0.925233644859813,1.66371336529951,-0.55612563086746
"tipifarnib","PIM-1 4a",0,"FTI","PIM",1.07476635514019,1.99386291697487,1.58878504672897,4.36528602669615,-0.539037235704672
